datetime_utc,Sensor09,Sensor01,Sensor25,Sensor13
2026-05-17 01:00:00,20.28,7.48,15.5,17.73
2026-05-17 02:00:00,20.62,7.11,15.03,17.95
2026-05-17 03:00:00,20.66,7.09,19.72,16.83
2026-05-17 04:00:00,20.11,7.11,19.12,14.88
2026-05-17 05:00:00,17.46,7.29,17.18,14.64
2026-05-17 06:00:00,20.08,5.89,20.1,16.28
2026-05-17 07:00:00,19.61,6.33,19.78,15.34
2026-05-17 08:00:00,20.3,4.16,19.78,15.78
2026-05-17 09:00:00,17.08,3.77,17.16,16.33
2026-05-17 10:00:00,10.98,5.05,9.32,9.64
2026-05-17 11:00:00,9.18,3.6,5.36,4.94
2026-05-17 12:00:00,8.9,3.66,5.6,5.81
2026-05-17 13:00:00,6.47,5.06,5.78,5.56
2026-05-17 14:00:00,6.72,5.2,6.73,5.84
2026-05-17 15:00:00,7.11,4.91,7.36,6.73
2026-05-17 16:00:00,8.48,6.03,7.9,7.4
2026-05-17 17:00:00,9.19,5.97,9.63,7.88
2026-05-17 18:00:00,9.54,5.5,10.02,7.8
2026-05-17 19:00:00,9.84,5.32,8.21,8.25
2026-05-17 20:00:00,12.83,5.8,9.25,10.01
2026-05-17 21:00:00,14.6,6.15,14.72,12.46
2026-05-17 22:00:00,15.85,10.78,16.23,11.76
2026-05-17 23:00:00,17.36,7.74,14.85,12.42
2026-05-18 00:00:00,17.35,8.55,15.08,11.91
2026-05-18 01:00:00,19.47,7.97,14.47,11.21
2026-05-18 02:00:00,18.6,6.53,13.98,10.94
2026-05-18 03:00:00,20.32,6.63,14.11,12.47
2026-05-18 04:00:00,20.77,5.81,14.73,15.36
2026-05-18 05:00:00,20.67,5.57,13.88,15.73
2026-05-18 06:00:00,18.24,7.51,16.65,16.55
2026-05-18 07:00:00,18.54,6.78,16.11,19.91
2026-05-18 08:00:00,15.23,5.45,16.6,18.88
2026-05-18 09:00:00,11.91,4.55,20.5,17.41
2026-05-18 10:00:00,10.03,4.27,10.91,10.85
2026-05-18 11:00:00,6.99,3.66,5.5,5.64
2026-05-18 12:00:00,6.81,4.97,5.96,5.57
2026-05-18 13:00:00,7.37,4.75,6.52,5.65
2026-05-18 14:00:00,7.79,5.26,7.31,6.25
2026-05-18 15:00:00,8.92,5.31,9.82,6.72
2026-05-18 16:00:00,10.27,5.72,9.78,6.67
2026-05-18 17:00:00,12.49,6.64,11.95,7.67
2026-05-18 18:00:00,15.3,6.96,18.35,10.67
2026-05-18 19:00:00,15.0,6.92,15.85,9.5
2026-05-18 20:00:00,15.93,6.44,15.08,12.3
2026-05-18 21:00:00,15.08,5.87,14.57,11.71
2026-05-18 22:00:00,12.8,9.05,17.91,12.0
2026-05-18 23:00:00,11.56,10.64,17.18,12.41
2026-05-19 00:00:00,15.5,4.65,14.45,13.24
2026-05-19 01:00:00,20.24,6.54,15.45,14.12
2026-05-19 02:00:00,21.83,6.7,14.74,14.48
2026-05-19 03:00:00,20.47,5.44,14.78,14.79
2026-05-19 04:00:00,20.85,7.25,16.54,13.61
2026-05-19 05:00:00,16.65,5.6,18.41,15.0
2026-05-19 06:00:00,17.55,4.42,15.06,14.49
2026-05-19 07:00:00,16.38,3.48,15.37,14.86
2026-05-19 08:00:00,16.15,3.02,17.57,16.61
2026-05-19 09:00:00,15.97,3.44,17.69,16.58
2026-05-19 10:00:00,15.14,3.73,11.24,9.97
2026-05-19 11:00:00,10.15,3.95,5.08,5.2
2026-05-19 12:00:00,6.11,4.39,5.52,5.2
2026-05-19 13:00:00,7.79,5.34,5.42,6.17
2026-05-19 14:00:00,8.13,5.08,8.3,6.19
2026-05-19 15:00:00,9.59,5.59,15.05,6.95
2026-05-19 16:00:00,10.36,5.88,14.55,7.4
2026-05-19 17:00:00,10.58,6.26,15.19,6.85
2026-05-19 18:00:00,9.34,6.17,9.39,6.62
2026-05-19 19:00:00,8.01,,7.11,6.27
